architecture,family,seed,eval_split,training,train_epsilon,rob_lam,config_id,config_label,model_id,cert_theta,cert_gamma,cert_alpha,eval_epsilon,subset,score,n_pessimistic,rho_pessimistic,pvalue_pessimistic,n_optimistic,rho_optimistic,pvalue_optimistic
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,all,expected_entropy,50,-0.26168185064383537,0.06640181395409944,50,-0.26168185064383537,0.06640181395409944
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,clean_correct,expected_entropy,48,,,48,,
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,all,mutual_information,50,0.03536326131725473,0.8073798384786117,50,0.03536326131725473,0.8073798384786117
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,clean_correct,mutual_information,48,,,48,,
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,all,one_minus_confidence,50,-0.2776088440044576,0.050950578787183586,50,-0.2776088440044576,0.050950578787183586
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,clean_correct,one_minus_confidence,48,,,48,,
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,all,predictive_entropy,50,-0.26168185064383537,0.06640181395409944,50,-0.26168185064383537,0.06640181395409944
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,clean_correct,predictive_entropy,48,,,48,,
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,all,expected_entropy,50,-0.26168185064383537,0.06640181395409944,50,-0.26168185064383537,0.06640181395409944
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,clean_correct,expected_entropy,48,,,48,,
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,all,mutual_information,50,0.03536326131725473,0.8073798384786117,50,0.03536326131725473,0.8073798384786117
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,clean_correct,mutual_information,48,,,48,,
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,all,one_minus_confidence,50,-0.2776088440044576,0.050950578787183586,50,-0.2776088440044576,0.050950578787183586
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,clean_correct,one_minus_confidence,48,,,48,,
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,all,predictive_entropy,50,-0.26168185064383537,0.06640181395409944,50,-0.26168185064383537,0.06640181395409944
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,clean_correct,predictive_entropy,48,,,48,,
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,all,expected_entropy,50,-0.4086848799155151,0.0032128357826562183,50,-0.26168185064383537,0.06640181395409944
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,expected_entropy,48,-0.3236072150500148,0.024853716128792825,48,,
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,all,mutual_information,50,0.005108683657887232,0.9719119873093953,50,0.03536326131725473,0.8073798384786117
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,mutual_information,48,-0.02257786029954342,0.8789345192758327,48,,
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,all,one_minus_confidence,50,-0.43897854782920526,0.0014270982103974411,50,-0.2776088440044576,0.050950578787183586
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,one_minus_confidence,48,-0.35419382289514517,0.013515352742498784,48,,
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,all,predictive_entropy,50,-0.4086848799155151,0.0032128357826562183,50,-0.26168185064383537,0.06640181395409944
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,predictive_entropy,48,-0.3236072150500148,0.024853716128792825,48,,
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,expected_entropy,50,-0.40984056121416823,0.003119072385051103,50,-0.24218432759667985,0.09016709577260101
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,expected_entropy,48,-0.3486893436317976,0.015145514760063254,48,-0.057910513322971584,0.6958206893260385
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,mutual_information,50,0.15557586675943488,0.28065520579935466,50,0.13714381566416461,0.3422530134475004
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,mutual_information,48,0.16760660885489734,0.2548363429933004,48,0.1947951949740474,0.18458922860762272
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,one_minus_confidence,50,-0.4046163195534708,0.0035630164369031647,50,-0.25692462451902565,0.07167926446262265
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,one_minus_confidence,48,-0.3379422678573466,0.01881405099410737,48,-0.061943534214216806,0.6757665492111814
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,predictive_entropy,50,-0.4131861984485697,0.002861105619428598,50,-0.24218432759667985,0.09016709577260101
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,predictive_entropy,48,-0.35254226455590587,0.013987930152887292,48,-0.057910513322971584,0.6958206893260385
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.01,all,expected_entropy,50,-0.41142156856785367,0.002994715922276438,50,-0.3324066751421692,0.01834795255187703
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.01,clean_correct,expected_entropy,48,-0.24743582965269678,0.08996610354814244,48,,
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.01,all,mutual_information,50,0.07298214048943469,0.6144851788499349,50,-0.014151762096070452,0.9222960749717957
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.01,clean_correct,mutual_information,48,0.15275610547813645,0.29995641257787903,48,,
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.01,all,one_minus_confidence,50,-0.4654207572595179,0.0006597183140445264,50,-0.37603513836506997,0.007117878524124001
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.01,clean_correct,one_minus_confidence,48,-0.28515763867154875,0.04946590488181233,48,,
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.01,all,predictive_entropy,50,-0.41142156856785367,0.002994715922276438,50,-0.3324066751421692,0.01834795255187703
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.01,clean_correct,predictive_entropy,48,-0.24743582965269678,0.08996610354814244,48,,
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.05,all,expected_entropy,50,,,50,-0.7439759836603826,5.976577824686908e-10
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.05,clean_correct,expected_entropy,48,,,48,-0.7285373086984214,4.365356384222567e-09
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.05,all,mutual_information,50,,,50,0.3147927454980006,0.025976462333089118
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.05,clean_correct,mutual_information,48,,,48,0.3445262998604424,0.016486967880133742
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.05,all,one_minus_confidence,50,,,50,-0.686013811244782,3.836645046723501e-08
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.05,clean_correct,one_minus_confidence,48,,,48,-0.6648495325762445,2.5517551916375485e-07
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.05,all,predictive_entropy,50,,,50,-0.7439759836603826,5.976577824686908e-10
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.05,clean_correct,predictive_entropy,48,,,48,-0.7285373086984214,4.365356384222567e-09
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.07,all,expected_entropy,50,,,50,-0.5935229390851371,5.550390251168829e-06
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.07,clean_correct,expected_entropy,48,,,48,-0.6012497839074199,6.2094784536196725e-06
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.07,all,mutual_information,50,,,50,0.17209089684354578,0.23207586646846287
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.07,clean_correct,mutual_information,48,,,48,0.18370285746053436,0.2113540937124579
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.07,all,one_minus_confidence,50,,,50,-0.3421263594286262,0.015020042876343325
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.07,clean_correct,one_minus_confidence,48,,,48,-0.33482939931194605,0.020007497137030577
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.07,all,predictive_entropy,50,,,50,-0.5935229390851371,5.550390251168829e-06
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.07,clean_correct,predictive_entropy,48,,,48,-0.6012497839074199,6.2094784536196725e-06
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.08,all,expected_entropy,50,,,50,-0.5104797441240913,0.00015218833210190515
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.08,clean_correct,expected_entropy,48,,,48,-0.5193700281551453,0.00015516785503523855
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.08,all,mutual_information,50,,,50,0.07857308448569997,0.5875548781283325
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.08,clean_correct,mutual_information,48,,,48,0.08373541858262463,0.5715032027554791
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.08,all,one_minus_confidence,50,,,50,-0.2613033232202247,0.06681004539493411
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.08,clean_correct,one_minus_confidence,48,,,48,-0.25530502350198286,0.07988870087361126
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.08,all,predictive_entropy,50,,,50,-0.5104797441240913,0.00015218833210190515
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.08,clean_correct,predictive_entropy,48,,,48,-0.5193700281551453,0.00015516785503523855
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.1,all,expected_entropy,50,,,50,-0.30411674534283567,0.03177865233283592
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.1,clean_correct,expected_entropy,48,,,48,-0.3085557166755955,0.032862911953024695
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.1,all,mutual_information,50,,,50,0.0849105725764227,0.5576855035436539
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.1,clean_correct,mutual_information,48,,,48,0.09035804722783294,0.5413527293258067
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.1,all,one_minus_confidence,50,,,50,-0.16001495249577447,0.26698637594081204
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.1,clean_correct,one_minus_confidence,48,,,48,-0.15611501239930284,0.28932678568900144
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.1,all,predictive_entropy,50,,,50,-0.30411674534283567,0.03177865233283592
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.1,clean_correct,predictive_entropy,48,,,48,-0.3085557166755955,0.032862911953024695
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,all,expected_entropy,50,-0.3182617102425025,0.02429372378826903,50,-0.3182617102425025,0.02429372378826903
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,clean_correct,expected_entropy,48,,,48,,
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,all,mutual_information,50,0.04243591358070568,0.7698206637108644,50,0.04243591358070568,0.7698206637108644
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,clean_correct,mutual_information,48,,,48,,
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,all,one_minus_confidence,50,-0.3467172578609481,0.013636554187302452,50,-0.3467172578609481,0.013636554187302452
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,clean_correct,one_minus_confidence,48,,,48,,
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,all,predictive_entropy,50,-0.3182617102425025,0.02429372378826903,50,-0.3182617102425025,0.02429372378826903
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,clean_correct,predictive_entropy,48,,,48,,
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,all,expected_entropy,50,-0.3997500347077727,0.004025662501607857,50,-0.3182617102425025,0.02429372378826903
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,clean_correct,expected_entropy,48,-0.24743582965269678,0.08996610354814244,48,,
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,all,mutual_information,50,0.16632335091185924,0.24833642282374077,50,0.04243591358070568,0.7698206637108644
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,clean_correct,mutual_information,48,0.23691307496843608,0.10495535804250514,48,,
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,all,one_minus_confidence,50,-0.4354913940419978,0.0015728284941198731,50,-0.3467172578609481,0.013636554187302452
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,clean_correct,one_minus_confidence,48,-0.27290128057532825,0.060562962022113156,48,,
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,all,predictive_entropy,50,-0.3997500347077727,0.004025662501607857,50,-0.3182617102425025,0.02429372378826903
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,clean_correct,predictive_entropy,48,-0.24743582965269678,0.08996610354814244,48,,
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,all,expected_entropy,50,-0.4365641250653994,0.00152664638961218,50,-0.3997500347077727,0.004025662501607857
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,clean_correct,expected_entropy,48,-0.31995138821192637,0.026630562571834226,48,-0.24743582965269678,0.08996610354814244
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,all,mutual_information,50,0.11318600926748942,0.4338486846804053,50,0.16632335091185924,0.24833642282374077
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,clean_correct,mutual_information,48,0.12114993001230155,0.41207137110572917,48,0.23691307496843608,0.10495535804250514
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,all,one_minus_confidence,50,-0.47811339166665917,0.000445363936186867,50,-0.4354913940419978,0.0015728284941198731
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,clean_correct,one_minus_confidence,48,-0.35630597043714624,0.012930910788743994,48,-0.27290128057532825,0.060562962022113156
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,all,predictive_entropy,50,-0.4365641250653994,0.00152664638961218,50,-0.3997500347077727,0.004025662501607857
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,clean_correct,predictive_entropy,48,-0.31995138821192637,0.026630562571834226,48,-0.24743582965269678,0.08996610354814244
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,all,expected_entropy,50,-0.4892832357799738,0.00031116148269069445,50,-0.4315159121998045,0.0017550264522086373
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,expected_entropy,48,-0.39629656176767014,0.005296529928771923,48,-0.3083712390659984,0.03297296209679313
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,all,mutual_information,50,0.09785899673994544,0.4989826887504602,50,0.3016162896644852,0.03328284228658958
