architecture,family,seed,eval_split,training,train_epsilon,rob_lam,config_id,config_label,model_id,cert_theta,cert_gamma,cert_alpha,eval_epsilon,subset,score,task,tau,n,prevalence,auroc,auprc
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,mutual_information,certified_below_threshold,0.5,40,0.025,0.8974358974358975,0.2
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,mutual_information,certified_below_threshold,0.9,38,0.05263157894736842,0.9444444444444444,0.6666666666666666
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,all,one_minus_confidence,pgd_failure,,50,0.08,0.8913043478260869,0.5166666666666666
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,all,one_minus_confidence,certified_below_threshold,0.5,42,0.07142857142857142,0.888888888888889,0.5194805194805194
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,all,one_minus_confidence,certified_below_threshold,0.9,40,0.1,0.9027777777777778,0.59375
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,one_minus_confidence,pgd_failure,,48,0.041666666666666664,0.858695652173913,0.24358974358974358
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.5,40,0.025,0.7948717948717949,0.1111111111111111
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.9,38,0.05263157894736842,0.875,0.35
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,all,predictive_entropy,pgd_failure,,50,0.08,0.8913043478260869,0.5166666666666666
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,all,predictive_entropy,certified_below_threshold,0.5,42,0.07142857142857142,0.888888888888889,0.5194805194805194
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,all,predictive_entropy,certified_below_threshold,0.9,40,0.1,0.9027777777777778,0.59375
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,predictive_entropy,pgd_failure,,48,0.041666666666666664,0.8586956521739131,0.24358974358974358
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.5,40,0.025,0.7948717948717949,0.1111111111111111
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.9,38,0.05263157894736842,0.875,0.35
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,expected_entropy,pgd_failure,,50,0.18,0.8130081300813009,0.5553306878306878
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,expected_entropy,certified_below_threshold,0.5,33,0.15151515151515152,0.8214285714285715,0.4930555555555555
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,expected_entropy,certified_below_threshold,0.9,37,0.2972972972972973,0.7867132867132867,0.5733680680320996
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,expected_entropy,pgd_failure,,48,0.14583333333333334,0.7804878048780488,0.4460530566741746
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,expected_entropy,certified_below_threshold,0.5,31,0.0967741935483871,0.75,0.22222222222222224
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,expected_entropy,certified_below_threshold,0.9,35,0.2571428571428571,0.7564102564102564,0.44349986433319766
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,mutual_information,pgd_failure,,50,0.18,0.7317073170731706,0.5945902259308056
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,mutual_information,certified_below_threshold,0.5,33,0.15151515151515152,0.7500000000000001,0.5265437788018434
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,mutual_information,certified_below_threshold,0.9,37,0.2972972972972973,0.6818181818181817,0.5939172569854388
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,mutual_information,pgd_failure,,48,0.14583333333333334,0.6724738675958188,0.5035212372168894
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,mutual_information,certified_below_threshold,0.5,31,0.0967741935483871,0.6190476190476191,0.25114942528735634
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,mutual_information,certified_below_threshold,0.9,35,0.2571428571428571,0.6239316239316239,0.4845059659575789
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,one_minus_confidence,pgd_failure,,50,0.18,0.8089430894308943,0.5527764094143405
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,one_minus_confidence,certified_below_threshold,0.5,33,0.15151515151515152,0.8178571428571428,0.48937908496732024
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,one_minus_confidence,certified_below_threshold,0.9,37,0.2972972972972973,0.7867132867132867,0.5712035658675975
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,one_minus_confidence,pgd_failure,,48,0.14583333333333334,0.7752613240418118,0.4430900937112117
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.5,31,0.0967741935483871,0.7440476190476191,0.21746031746031746
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.9,35,0.2571428571428571,0.7564102564102564,0.4409007740148091
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,predictive_entropy,pgd_failure,,50,0.18,0.8130081300813009,0.5553306878306878
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,predictive_entropy,certified_below_threshold,0.5,33,0.15151515151515152,0.8214285714285715,0.4930555555555555
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,all,predictive_entropy,certified_below_threshold,0.9,37,0.2972972972972973,0.7867132867132867,0.5733680680320996
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,predictive_entropy,pgd_failure,,48,0.14583333333333334,0.7804878048780488,0.4460530566741746
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,predictive_entropy,certified_below_threshold,0.5,31,0.0967741935483871,0.75,0.22222222222222224
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,clean_correct,predictive_entropy,certified_below_threshold,0.9,35,0.2571428571428571,0.7564102564102564,0.44349986433319766
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,all,expected_entropy,pgd_failure,,50,0.04,1.0,1.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,all,expected_entropy,certified_below_threshold,0.5,50,0.04,1.0,1.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,all,expected_entropy,certified_below_threshold,0.9,42,0.047619047619047616,1.0,1.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,clean_correct,expected_entropy,pgd_failure,,48,0.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,clean_correct,expected_entropy,certified_below_threshold,0.5,48,0.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,clean_correct,expected_entropy,certified_below_threshold,0.9,40,0.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,all,mutual_information,pgd_failure,,50,0.04,1.0,1.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,all,mutual_information,certified_below_threshold,0.5,50,0.04,1.0,1.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,all,mutual_information,certified_below_threshold,0.9,42,0.047619047619047616,1.0,1.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,clean_correct,mutual_information,pgd_failure,,48,0.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,clean_correct,mutual_information,certified_below_threshold,0.5,48,0.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,clean_correct,mutual_information,certified_below_threshold,0.9,40,0.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,all,one_minus_confidence,pgd_failure,,50,0.04,1.0,1.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,all,one_minus_confidence,certified_below_threshold,0.5,50,0.04,1.0,1.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,all,one_minus_confidence,certified_below_threshold,0.9,42,0.047619047619047616,1.0,1.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,clean_correct,one_minus_confidence,pgd_failure,,48,0.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,clean_correct,one_minus_confidence,certified_below_threshold,0.5,48,0.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,clean_correct,one_minus_confidence,certified_below_threshold,0.9,40,0.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,all,predictive_entropy,pgd_failure,,50,0.04,1.0,1.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,all,predictive_entropy,certified_below_threshold,0.5,50,0.04,1.0,1.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,all,predictive_entropy,certified_below_threshold,0.9,42,0.047619047619047616,1.0,1.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,clean_correct,predictive_entropy,pgd_failure,,48,0.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,clean_correct,predictive_entropy,certified_below_threshold,0.5,48,0.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,clean_correct,predictive_entropy,certified_below_threshold,0.9,40,0.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,all,expected_entropy,pgd_failure,,50,0.1,0.9866666666666667,0.9028571428571428
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,all,expected_entropy,certified_below_threshold,0.5,27,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,all,expected_entropy,certified_below_threshold,0.9,35,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,clean_correct,expected_entropy,pgd_failure,,48,0.0625,0.9777777777777779,0.7555555555555555
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,clean_correct,expected_entropy,certified_below_threshold,0.5,25,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,clean_correct,expected_entropy,certified_below_threshold,0.9,33,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,all,mutual_information,pgd_failure,,50,0.1,0.9911111111111112,0.9428571428571428
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,all,mutual_information,certified_below_threshold,0.5,27,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,all,mutual_information,certified_below_threshold,0.9,35,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,clean_correct,mutual_information,pgd_failure,,48,0.0625,0.9851851851851853,0.8666666666666667
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,clean_correct,mutual_information,certified_below_threshold,0.5,25,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,clean_correct,mutual_information,certified_below_threshold,0.9,33,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,all,one_minus_confidence,pgd_failure,,50,0.1,0.9866666666666667,0.9028571428571428
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,all,one_minus_confidence,certified_below_threshold,0.5,27,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,all,one_minus_confidence,certified_below_threshold,0.9,35,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,clean_correct,one_minus_confidence,pgd_failure,,48,0.0625,0.9777777777777779,0.7555555555555555
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,clean_correct,one_minus_confidence,certified_below_threshold,0.5,25,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,clean_correct,one_minus_confidence,certified_below_threshold,0.9,33,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,all,predictive_entropy,pgd_failure,,50,0.1,0.9866666666666667,0.9028571428571428
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,all,predictive_entropy,certified_below_threshold,0.5,27,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,all,predictive_entropy,certified_below_threshold,0.9,35,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,clean_correct,predictive_entropy,pgd_failure,,48,0.0625,0.9777777777777779,0.7555555555555555
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.5,25,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.9,33,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,all,expected_entropy,pgd_failure,,50,0.34,0.9037433155080213,0.8950243255196815
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,all,expected_entropy,certified_below_threshold,0.5,44,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,all,expected_entropy,certified_below_threshold,0.9,48,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,clean_correct,expected_entropy,pgd_failure,,48,0.3125,0.8909090909090909,0.8716574412859242
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,clean_correct,expected_entropy,certified_below_threshold,0.5,42,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,clean_correct,expected_entropy,certified_below_threshold,0.9,46,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,all,mutual_information,pgd_failure,,50,0.34,0.8912655971479501,0.8747109583667522
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,all,mutual_information,certified_below_threshold,0.5,44,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,all,mutual_information,certified_below_threshold,0.9,48,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,clean_correct,mutual_information,pgd_failure,,48,0.3125,0.8767676767676769,0.8447351239742544
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,clean_correct,mutual_information,certified_below_threshold,0.5,42,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,clean_correct,mutual_information,certified_below_threshold,0.9,46,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,all,one_minus_confidence,pgd_failure,,50,0.34,0.9001782531194296,0.8890288504065594
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,all,one_minus_confidence,certified_below_threshold,0.5,44,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,all,one_minus_confidence,certified_below_threshold,0.9,48,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,clean_correct,one_minus_confidence,pgd_failure,,48,0.3125,0.8868686868686868,0.8638840552516687
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,clean_correct,one_minus_confidence,certified_below_threshold,0.5,42,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,clean_correct,one_minus_confidence,certified_below_threshold,0.9,46,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,all,predictive_entropy,pgd_failure,,50,0.34,0.9001782531194296,0.8890288504065594
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,all,predictive_entropy,certified_below_threshold,0.5,44,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,all,predictive_entropy,certified_below_threshold,0.9,48,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,clean_correct,predictive_entropy,pgd_failure,,48,0.3125,0.8868686868686869,0.8638840552516686
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.5,42,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.9,46,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.08,all,expected_entropy,pgd_failure,,50,0.5,0.8864000000000001,0.8984197307532154
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.08,all,expected_entropy,certified_below_threshold,0.5,48,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.08,all,expected_entropy,certified_below_threshold,0.9,50,1.0,,
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.08,clean_correct,expected_entropy,pgd_failure,,48,0.4791666666666667,0.8765217391304347,0.8801402334398027
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.08,clean_correct,expected_entropy,certified_below_threshold,0.5,46,1.0,,
